branch_id,branch_name,branch_type,city,inner_population,outer_population,population_score,area_coverage,reach_factor,income_per_capita,income_score,pop_income_score,total_score
73810,Zell,m,Zell LU,2482.0,4530.0,0.09638666666666666,0.8038243522666667,0.7676,0.0,0.0,0.0,0.2664408704533333
94290,Effretikon - Effi-Märt,mm,Effretikon,19100.0,53186.0,0.8426666666666667,1.0,0.9735,0.0,0.0,0.0,0.55015
73820,Rotkreuz,m,Rotkreuz,12948.0,26412.0,0.52136,0.7034350192,0.6717,0.0,0.0,0.0,0.36426500384
94300,Stein am Rhein,m,Stein am Rhein,6468.0,4221.0,0.20062000000000002,0.8469204142666666,0.8087,34109.0,0.14013846153846155,0.0,0.33846777516102566
73830,Schüpfheim,m,Schüpfheim,3151.0,2141.0,0.09830000000000001,0.5763652713333334,0.5504,23864.0,0.0,0.0,0.1998030542666667
94310,Schaffhausen - Vorstadt,mm,Schaffhausen,46165.0,18735.0,0.7915666666666666,1.0,0.9637,33418.0,0.1295076923076923,0.0,0.5597415384615385
73840,Luzern - Allmend,m,Luzern,69447.0,60494.0,1.0,0.6269857861333333,0.5987,36474.0,0.17652307692307692,0.18596960711867744,0.5577656940350175
94320,Embrach,mm,Embrach,13524.0,39329.0,0.6228333333333333,0.8822900762666667,0.8425,31069.0,0.09336923076923077,0.0,0.4662318614071795
73850,Baar,m,Baar,40705.0,34189.0,0.8945933333333334,0.8683491917333334,0.8292,54732.0,0.4574153846153846,0.087308175058215,0.6339125502813866
94330,Frauenfeld - Passage,mm,Frauenfeld,26779.0,12485.0,0.7498999999999999,1.0,0.9693,35194.0,0.15683076923076922,0.0,0.5532661538461539
73860,Ruswil,m,Ruswil,5065.0,9511.0,0.19847333333333336,0.8714838322666667,0.8322,27527.0,0.03887692307692308,0.0,0.32483415106871805
94340,Pfäffikon ZH,mm,Pfäffikon,13238.0,39040.0,0.61328,0.9953013338666667,0.9504,39312.0,0.2201846153846154,0.0,0.5221211898502565
73870,Egolzwil - Schötz,m,Egolzwil,7799.0,11805.0,0.28667333333333334,0.8459719093333333,0.8078,34058.0,0.13935384615384616,0.0,0.363847151097436
24720,Allschwil - Paradies,mmm,Allschwil,84133.0,155457.0,1.0,0.9809510617333332,0.9367,40351.0,0.23616923076923077,0.24334059519488815,0.6857621775394904
73880,Hitzkirch,m,Hitzkirch,4556.0,5413.0,0.15758000000000003,0.8601660953333333,0.8214,31778.0,0.10427692307692307,0.0,0.3223026036820513
73890,Engelberg,m,Engelberg,3792.0,550.0,0.10478666666666668,0.2826466092,0.2699,67669.0,0.6564461538461539,0.0,0.2462445526092308
73910,Sempach Station,m,Sempach Station,8273.0,11967.0,0.30039333333333335,0.7462064190666666,0.7126,0.0,0.0,0.0,0.3106192838133333
73920,Rain,m,Rain,3891.0,22950.0,0.25676000000000004,0.887159942,0.8472,35483.0,0.16127692307692307,0.0,0.3714353730153847
