"GEO_ID";"GEO_NAME";"VARIABLE";VALUE;"UNIT";"STATUS";"STATUS_DESC";"DESC_VAL";"PERIOD_REF";"SOURCE";"LAST_UPDATE";"GEOM_CODE";"GEOM";"GEOM_PERIOD";"MAP_ID";"MAP_URL"
"59";"Hochfelden";"Steuerbares Einkommen pro Einwohner/-in, in Franken";36052;"Franken";"A";"Normaler Wert";"";"2020-12-31";"ESTV";"2024-02-02";"polg";"Politische Gemeinden";"2020-10-18";"27600";"https://www.atlas.bfs.admin.ch/maps/13/map/mapIdOnly/27600_de.html"
"60";"Höri";"Steuerbares Einkommen, in Mio. Franken";80;"Franken";"A";"Normaler Wert";"";"2020-01-01/2020-12-31";"ESTV";"2024-02-01";"polg";"Politische Gemeinden";"2020-10-18";"27600";"https://www.atlas.bfs.admin.ch/maps/13/map/mapIdOnly/27600_de.html"
"60";"Höri";"Steuerbares Einkommen pro Einwohner/-in, in Franken";27144;"Franken";"A";"Normaler Wert";"";"2020-12-31";"ESTV";"2024-02-02";"polg";"Politische Gemeinden";"2020-10-18";"27600";"https://www.atlas.bfs.admin.ch/maps/13/map/mapIdOnly/27600_de.html"
"61";"Hüntwangen";"Steuerbares Einkommen, in Mio. Franken";43;"Franken";"A";"Normaler Wert";"";"2020-01-01/2020-12-31";"ESTV";"2024-02-01";"polg";"Politische Gemeinden";"2020-10-18";"27600";"https://www.atlas.bfs.admin.ch/maps/13/map/mapIdOnly/27600_de.html"
"61";"Hüntwangen";"Steuerbares Einkommen pro Einwohner/-in, in Franken";40257;"Franken";"A";"Normaler Wert";"";"2020-12-31";"ESTV";"2024-02-02";"polg";"Politische Gemeinden";"2020-10-18";"27600";"https://www.atlas.bfs.admin.ch/maps/13/map/mapIdOnly/27600_de.html"
"62";"Kloten";"Steuerbares Einkommen, in Mio. Franken";653;"Franken";"A";"Normaler Wert";"";"2020-01-01/2020-12-31";"ESTV";"2024-02-01";"polg";"Politische Gemeinden";"2020-10-18";"27600";"https://www.atlas.bfs.admin.ch/maps/13/map/mapIdOnly/27600_de.html"
"62";"Kloten";"Steuerbares Einkommen pro Einwohner/-in, in Franken";31967;"Franken";"A";"Normaler Wert";"";"2020-12-31";"ESTV";"2024-02-02";"polg";"Politische Gemeinden";"2020-10-18";"27600";"https://www.atlas.bfs.admin.ch/maps/13/map/mapIdOnly/27600_de.html"
"63";"Lufingen";"Steuerbares Einkommen, in Mio. Franken";110;"Franken";"A";"Normaler Wert";"";"2020-01-01/2020-12-31";"ESTV";"2024-02-01";"polg";"Politische Gemeinden";"2020-10-18";"27600";"https://www.atlas.bfs.admin.ch/maps/13/map/mapIdOnly/27600_de.html"
"63";"Lufingen";"Steuerbares Einkommen pro Einwohner/-in, in Franken";43084;"Franken";"A";"Normaler Wert";"";"2020-12-31";"ESTV";"2024-02-02";"polg";"Politische Gemeinden";"2020-10-18";"27600";"https://www.atlas.bfs.admin.ch/maps/13/map/mapIdOnly/27600_de.html"
"64";"Nürensdorf";"Steuerbares Einkommen, in Mio. Franken";272;"Franken";"A";"Normaler Wert";"";"2020-01-01/2020-12-31";"ESTV";"2024-02-01";"polg";"Politische Gemeinden";"2020-10-18";"27600";"https://www.atlas.bfs.admin.ch/maps/13/map/mapIdOnly/27600_de.html"
"64";"Nürensdorf";"Steuerbares Einkommen pro Einwohner/-in, in Franken";48317;"Franken";"A";"Normaler Wert";"";"2020-12-31";"ESTV";"2024-02-02";"polg";"Politische Gemeinden";"2020-10-18";"27600";"https://www.atlas.bfs.admin.ch/maps/13/map/mapIdOnly/27600_de.html"
"65";"Oberembrach";"Steuerbares Einkommen, in Mio. Franken";46;"Franken";"A";"Normaler Wert";"";"2020-01-01/2020-12-31";"ESTV";"2024-02-01";"polg";"Politische Gemeinden";"2020-10-18";"27600";"https://www.atlas.bfs.admin.ch/maps/13/map/mapIdOnly/27600_de.html"
"65";"Oberembrach";"Steuerbares Einkommen pro Einwohner/-in, in Franken";41500;"Franken";"A";"Normaler Wert";"";"2020-12-31";"ESTV";"2024-02-02";"polg";"Politische Gemeinden";"2020-10-18";"27600";"https://www.atlas.bfs.admin.ch/maps/13/map/mapIdOnly/27600_de.html"
"66";"Opfikon";"Steuerbares Einkommen, in Mio. Franken";689;"Franken";"A";"Normaler Wert";"";"2020-01-01/2020-12-31";"ESTV";"2024-02-01";"polg";"Politische Gemeinden";"2020-10-18";"27600";"https://www.atlas.bfs.admin.ch/maps/13/map/mapIdOnly/27600_de.html"
"66";"Opfikon";"Steuerbares Einkommen pro Einwohner/-in, in Franken";32869;"Franken";"A";"Normaler Wert";"";"2020-12-31";"ESTV";"2024-02-02";"polg";"Politische Gemeinden";"2020-10-18";"27600";"https://www.atlas.bfs.admin.ch/maps/13/map/mapIdOnly/27600_de.html"
"67";"Rafz";"Steuerbares Einkommen, in Mio. Franken";164;"Franken";"A";"Normaler Wert";"";"2020-01-01/2020-12-31";"ESTV";"2024-02-01";"polg";"Politische Gemeinden";"2020-10-18";"27600";"https://www.atlas.bfs.admin.ch/maps/13/map/mapIdOnly/27600_de.html"
"67";"Rafz";"Steuerbares Einkommen pro Einwohner/-in, in Franken";35362;"Franken";"A";"Normaler Wert";"";"2020-12-31";"ESTV";"2024-02-02";"polg";"Politische Gemeinden";"2020-10-18";"27600";"https://www.atlas.bfs.admin.ch/maps/13/map/mapIdOnly/27600_de.html"
"68";"Rorbas";"Steuerbares Einkommen, in Mio. Franken";85;"Franken";"A";"Normaler Wert";"";"2020-01-01/2020-12-31";"ESTV";"2024-02-01";"polg";"Politische Gemeinden";"2020-10-18";"27600";"https://www.atlas.bfs.admin.ch/maps/13/map/mapIdOnly/27600_de.html"
"68";"Rorbas";"Steuerbares Einkommen pro Einwohner/-in, in Franken";29391;"Franken";"A";"Normaler Wert";"";"2020-12-31";"ESTV";"2024-02-02";"polg";"Politische Gemeinden";"2020-10-18";"27600";"https://www.atlas.bfs.admin.ch/maps/13/map/mapIdOnly/27600_de.html"
"69";"Wallisellen";"Steuerbares Einkommen, in Mio. Franken";725;"Franken";"A";"Normaler Wert";"";"2020-01-01/2020-12-31";"ESTV";"2024-02-01";"polg";"Politische Gemeinden";"2020-10-18";"27600";"https://www.atlas.bfs.admin.ch/maps/13/map/mapIdOnly/27600_de.html"
"69";"Wallisellen";"Steuerbares Einkommen pro Einwohner/-in, in Franken";42118;"Franken";"A";"Normaler Wert";"";"2020-12-31";"ESTV";"2024-02-02";"polg";"Politische Gemeinden";"2020-10-18";"27600";"https://www.atlas.bfs.admin.ch/maps/13/map/mapIdOnly/27600_de.html"
"70";"Wasterkingen";"Steuerbares Einkommen, in Mio. Franken";21;"Franken";"A";"Normaler Wert";"";"2020-01-01/2020-12-31";"ESTV";"2024-02-01";"polg";"Politische Gemeinden";"2020-10-18";"27600";"https://www.atlas.bfs.admin.ch/maps/13/map/mapIdOnly/27600_de.html"
"70";"Wasterkingen";"Steuerbares Einkommen pro Einwohner/-in, in Franken";36308;"Franken";"A";"Normaler Wert";"";"2020-12-31";"ESTV";"2024-02-02";"polg";"Politische Gemeinden";"2020-10-18";"27600";"https://www.atlas.bfs.admin.ch/maps/13/map/mapIdOnly/27600_de.html"
"71";"Wil (ZH)";"Steuerbares Einkommen, in Mio. Franken";58;"Franken";"A";"Normaler Wert";"";"2020-01-01/2020-12-31";"ESTV";"2024-02-01";"polg";"Politische Gemeinden";"2020-10-18";"27600";"https://www.atlas.bfs.admin.ch/maps/13/map/mapIdOnly/27600_de.html"
"71";"Wil (ZH)";"Steuerbares Einkommen pro Einwohner/-in, in Franken";39216;"Franken";"A";"Normaler Wert";"";"2020-12-31";"ESTV";"2024-02-02";"polg";"Politische Gemeinden";"2020-10-18";"27600";"https://www.atlas.bfs.admin.ch/maps/13/map/mapIdOnly/27600_de.html"
"72";"Winkel";"Steuerbares Einkommen, in Mio. Franken";267;"Franken";"A";"Normaler Wert";"";"2020-01-01/2020-12-31";"ESTV";"2024-02-01";"polg";"Politische Gemeinden";"2020-10-18";"27600";"https://www.atlas.bfs.admin.ch/maps/13/map/mapIdOnly/27600_de.html"
"72";"Winkel";"Steuerbares Einkommen pro Einwohner/-in, in Franken";57382;"Franken";"A";"Normaler Wert";"";"2020-12-31";"ESTV";"2024-02-02";"polg";"Politische Gemeinden";"2020-10-18";"27600";"https://www.atlas.bfs.admin.ch/maps/13/map/mapIdOnly/27600_de.html"
"81";"Bachs";"Steuerbares Einkommen, in Mio. Franken";22;"Franken";"A";"Normaler Wert";"";"2020-01-01/2020-12-31";"ESTV";"2024-02-01";"polg";"Politische Gemeinden";"2020-10-18";"27600";"https://www.atlas.bfs.admin.ch/maps/13/map/mapIdOnly/27600_de.html"
"81";"Bachs";"Steuerbares Einkommen pro Einwohner/-in, in Franken";35828;"Franken";"A";"Normaler Wert";"";"2020-12-31";"ESTV";"2024-02-02";"polg";"Politische Gemeinden";"2020-10-18";"27600";"https://www.atlas.bfs.admin.ch/maps/13/map/mapIdOnly/27600_de.html"
"82";"Boppelsen";"Steuerbares Einkommen, in Mio. Franken";81;"Franken";"A";"Normaler Wert";"";"2020-01-01/2020-12-31";"ESTV";"2024-02-01";"polg";"Politische Gemeinden";"2020-10-18";"27600";"https://www.atlas.bfs.admin.ch/maps/13/map/mapIdOnly/27600_de.html"
"82";"Boppelsen";"Steuerbares Einkommen pro Einwohner/-in, in Franken";55036;"Franken";"A";"Normaler Wert";"";"2020-12-31";"ESTV";"2024-02-02";"polg";"Politische Gemeinden";"2020-10-18";"27600";"https://www.atlas.bfs.admin.ch/maps/13/map/mapIdOnly/27600_de.html"
"83";"Buchs (ZH)";"Steuerbares Einkommen, in Mio. Franken";225;"Franken";"A";"Normaler Wert";"";"2020-01-01/2020-12-31";"ESTV";"2024-02-01";"polg";"Politische Gemeinden";"2020-10-18";"27600";"https://www.atlas.bfs.admin.ch/maps/13/map/mapIdOnly/27600_de.html"
"83";"Buchs (ZH)";"Steuerbares Einkommen pro Einwohner/-in, in Franken";34373;"Franken";"A";"Normaler Wert";"";"2020-12-31";"ESTV";"2024-02-02";"polg";"Politische Gemeinden";"2020-10-18";"27600";"https://www.atlas.bfs.admin.ch/maps/13/map/mapIdOnly/27600_de.html"
"84";"Dällikon";"Steuerbares Einkommen, in Mio. Franken";141;"Franken";"A";"Normaler Wert";"";"2020-01-01/2020-12-31";"ESTV";"2024-02-01";"polg";"Politische Gemeinden";"2020-10-18";"27600";"https://www.atlas.bfs.admin.ch/maps/13/map/mapIdOnly/27600_de.html"
"84";"Dällikon";"Steuerbares Einkommen pro Einwohner/-in, in Franken";32853;"Franken";"A";"Normaler Wert";"";"2020-12-31";"ESTV";"2024-02-02";"polg";"Politische Gemeinden";"2020-10-18";"27600";"https://www.atlas.bfs.admin.ch/maps/13/map/mapIdOnly/27600_de.html"
"85";"Dänikon";"Steuerbares Einkommen, in Mio. Franken";64;"Franken";"A";"Normaler Wert";"";"2020-01-01/2020-12-31";"ESTV";"2024-02-01";"polg";"Politische Gemeinden";"2020-10-18";"27600";"https://www.atlas.bfs.admin.ch/maps/13/map/mapIdOnly/27600_de.html"
"85";"Dänikon";"Steuerbares Einkommen pro Einwohner/-in, in Franken";34545;"Franken";"A";"Normaler Wert";"";"2020-12-31";"ESTV";"2024-02-02";"polg";"Politische Gemeinden";"2020-10-18";"27600";"https://www.atlas.bfs.admin.ch/maps/13/map/mapIdOnly/27600_de.html"
"86";"Dielsdorf";"Steuerbares Einkommen, in Mio. Franken";195;"Franken";"A";"Normaler Wert";"";"2020-01-01/2020-12-31";"ESTV";"2024-02-01";"polg";"Politische Gemeinden";"2020-10-18";"27600";"https://www.atlas.bfs.admin.ch/maps/13/map/mapIdOnly/27600_de.html"
"86";"Dielsdorf";"Steuerbares Einkommen pro Einwohner/-in, in Franken";32692;"Franken";"A";"Normaler Wert";"";"2020-12-31";"ESTV";"2024-02-02";"polg";"Politische Gemeinden";"2020-10-18";"27600";"https://www.atlas.bfs.admin.ch/maps/13/map/mapIdOnly/27600_de.html"
"87";"Hüttikon";"Steuerbares Einkommen, in Mio. Franken";41;"Franken";"A";"Normaler Wert";"";"2020-01-01/2020-12-31";"ESTV";"2024-02-01";"polg";"Politische Gemeinden";"2020-10-18";"27600";"https://www.atlas.bfs.admin.ch/maps/13/map/mapIdOnly/27600_de.html"
"87";"Hüttikon";"Steuerbares Einkommen pro Einwohner/-in, in Franken";42755;"Franken";"A";"Normaler Wert";"";"2020-12-31";"ESTV";"2024-02-02";"polg";"Politische Gemeinden";"2020-10-18";"27600";"https://www.atlas.bfs.admin.ch/maps/13/map/mapIdOnly/27600_de.html"
"88";"Neerach";"Steuerbares Einkommen, in Mio. Franken";193;"Franken";"A";"Normaler Wert";"";"2020-01-01/2020-12-31";"ESTV";"2024-02-01";"polg";"Politische Gemeinden";"2020-10-18";"27600";"https://www.atlas.bfs.admin.ch/maps/13/map/mapIdOnly/27600_de.html"
"88";"Neerach";"Steuerbares Einkommen pro Einwohner/-in, in Franken";59709;"Franken";"A";"Normaler Wert";"";"2020-12-31";"ESTV";"2024-02-02";"polg";"Politische Gemeinden";"2020-10-18";"27600";"https://www.atlas.bfs.admin.ch/maps/13/map/mapIdOnly/27600_de.html"
"89";"Niederglatt";"Steuerbares Einkommen, in Mio. Franken";164;"Franken";"A";"Normaler Wert";"";"2020-01-01/2020-12-31";"ESTV";"2024-02-01";"polg";"Politische Gemeinden";"2020-10-18";"27600";"https://www.atlas.bfs.admin.ch/maps/13/map/mapIdOnly/27600_de.html"
"89";"Niederglatt";"Steuerbares Einkommen pro Einwohner/-in, in Franken";33183;"Franken";"A";"Normaler Wert";"";"2020-12-31";"ESTV";"2024-02-02";"polg";"Politische Gemeinden";"2020-10-18";"27600";"https://www.atlas.bfs.admin.ch/maps/13/map/mapIdOnly/27600_de.html"
"90";"Niederhasli";"Steuerbares Einkommen, in Mio. Franken";307;"Franken";"A";"Normaler Wert";"";"2020-01-01/2020-12-31";"ESTV";"2024-02-01";"polg";"Politische Gemeinden";"2020-10-18";"27600";"https://www.atlas.bfs.admin.ch/maps/13/map/mapIdOnly/27600_de.html"
"90";"Niederhasli";"Steuerbares Einkommen pro Einwohner/-in, in Franken";32455;"Franken";"A";"Normaler Wert";"";"2020-12-31";"ESTV";"2024-02-02";"polg";"Politische Gemeinden";"2020-10-18";"27600";"https://www.atlas.bfs.admin.ch/maps/13/map/mapIdOnly/27600_de.html"
"91";"Niederweningen";"Steuerbares Einkommen, in Mio. Franken";119;"Franken";"A";"Normaler Wert";"";"2020-01-01/2020-12-31";"ESTV";"2024-02-01";"polg";"Politische Gemeinden";"2020-10-18";"27600";"https://www.atlas.bfs.admin.ch/maps/13/map/mapIdOnly/27600_de.html"
"91";"Niederweningen";"Steuerbares Einkommen pro Einwohner/-in, in Franken";38607;"Franken";"A";"Normaler Wert";"";"2020-12-31";"ESTV";"2024-02-02";"polg";"Politische Gemeinden";"2020-10-18";"27600";"https://www.atlas.bfs.admin.ch/maps/13/map/mapIdOnly/27600_de.html"
"92";"Oberglatt";"Steuerbares Einkommen, in Mio. Franken";203;"Franken";"A";"Normaler Wert";"";"2020-01-01/2020-12-31";"ESTV";"2024-02-01";"polg";"Politische Gemeinden";"2020-10-18";"27600";"https://www.atlas.bfs.admin.ch/maps/13/map/mapIdOnly/27600_de.html"
"92";"Oberglatt";"Steuerbares Einkommen pro Einwohner/-in, in Franken";27485;"Franken";"A";"Normaler Wert";"";"2020-12-31";"ESTV";"2024-02-02";"polg";"Politische Gemeinden";"2020-10-18";"27600";"https://www.atlas.bfs.admin.ch/maps/13/map/mapIdOnly/27600_de.html"
"93";"Oberweningen";"Steuerbares Einkommen, in Mio. Franken";75;"Franken";"A";"Normaler Wert";"";"2020-01-01/2020-12-31";"ESTV";"2024-02-01";"polg";"Politische Gemeinden";"2020-10-18";"27600";"https://www.atlas.bfs.admin.ch/maps/13/map/mapIdOnly/27600_de.html"
"93";"Oberweningen";"Steuerbares Einkommen pro Einwohner/-in, in Franken";39596;"Franken";"A";"Normaler Wert";"";"2020-12-31";"ESTV";"2024-02-02";"polg";"Politische Gemeinden";"2020-10-18";"27600";"https://www.atlas.bfs.admin.ch/maps/13/map/mapIdOnly/27600_de.html"
"94";"Otelfingen";"Steuerbares Einkommen, in Mio. Franken";112;"Franken";"A";"Normaler Wert";"";"2020-01-01/2020-12-31";"ESTV";"2024-02-01";"polg";"Politische Gemeinden";"2020-10-18";"27600";"https://www.atlas.bfs.admin.ch/maps/13/map/mapIdOnly/27600_de.html"
"94";"Otelfingen";"Steuerbares Einkommen pro Einwohner/-in, in Franken";37968;"Franken";"A";"Normaler Wert";"";"2020-12-31";"ESTV";"2024-02-02";"polg";"Politische Gemeinden";"2020-10-18";"27600";"https://www.atlas.bfs.admin.ch/maps/13/map/mapIdOnly/27600_de.html"
"95";"Regensberg";"Steuerbares Einkommen, in Mio. Franken";22;"Franken";"A";"Normaler Wert";"";"2020-01-01/2020-12-31";"ESTV";"2024-02-01";"polg";"Politische Gemeinden";"2020-10-18";"27600";"https://www.atlas.bfs.admin.ch/maps/13/map/mapIdOnly/27600_de.html"
"95";"Regensberg";"Steuerbares Einkommen pro Einwohner/-in, in Franken";48259;"Franken";"A";"Normaler Wert";"";"2020-12-31";"ESTV";"2024-02-02";"polg";"Politische Gemeinden";"2020-10-18";"27600";"https://www.atlas.bfs.admin.ch/maps/13/map/mapIdOnly/27600_de.html"
"96";"Regensdorf";"Steuerbares Einkommen, in Mio. Franken";586;"Franken";"A";"Normaler Wert";"";"2020-01-01/2020-12-31";"ESTV";"2024-02-01";"polg";"Politische Gemeinden";"2020-10-18";"27600";"https://www.atlas.bfs.admin.ch/maps/13/map/mapIdOnly/27600_de.html"
"96";"Regensdorf";"Steuerbares Einkommen pro Einwohner/-in, in Franken";31584;"Franken";"A";"Normaler Wert";"";"2020-12-31";"ESTV";"2024-02-02";"polg";"Politische Gemeinden";"2020-10-18";"27600";"https://www.atlas.bfs.admin.ch/maps/13/map/mapIdOnly/27600_de.html"
"97";"Rümlang";"Steuerbares Einkommen, in Mio. Franken";259;"Franken";"A";"Normaler Wert";"";"2020-01-01/2020-12-31";"ESTV";"2024-02-01";"polg";"Politische Gemeinden";"2020-10-18";"27600";"https://www.atlas.bfs.admin.ch/maps/13/map/mapIdOnly/27600_de.html"
"97";"Rümlang";"Steuerbares Einkommen pro Einwohner/-in, in Franken";31330;"Franken";"A";"Normaler Wert";"";"2020-12-31";"ESTV";"2024-02-02";"polg";"Politische Gemeinden";"2020-10-18";"27600";"https://www.atlas.bfs.admin.ch/maps/13/map/mapIdOnly/27600_de.html"
"98";"Schleinikon";"Steuerbares Einkommen, in Mio. Franken";34;"Franken";"A";"Normaler Wert";"";"2020-01-01/2020-12-31";"ESTV";"2024-02-01";"polg";"Politische Gemeinden";"2020-10-18";"27600";"https://www.atlas.bfs.admin.ch/maps/13/map/mapIdOnly/27600_de.html"
"98";"Schleinikon";"Steuerbares Einkommen pro Einwohner/-in, in Franken";39057;"Franken";"A";"Normaler Wert";"";"2020-12-31";"ESTV";"2024-02-02";"polg";"Politische Gemeinden";"2020-10-18";"27600";"https://www.atlas.bfs.admin.ch/maps/13/map/mapIdOnly/27600_de.html"
"99";"Schöfflisdorf";"Steuerbares Einkommen, in Mio. Franken";61;"Franken";"A";"Normaler Wert";"";"2020-01-01/2020-12-31";"ESTV";"2024-02-01";"polg";"Politische Gemeinden";"2020-10-18";"27600";"https://www.atlas.bfs.admin.ch/maps/13/map/mapIdOnly/27600_de.html"
"99";"Schöfflisdorf";"Steuerbares Einkommen pro Einwohner/-in, in Franken";43812;"Franken";"A";"Normaler Wert";"";"2020-12-31";"ESTV";"2024-02-02";"polg";"Politische Gemeinden";"2020-10-18";"27600";"https://www.atlas.bfs.admin.ch/maps/13/map/mapIdOnly/27600_de.html"
"100";"Stadel";"Steuerbares Einkommen, in Mio. Franken";86;"Franken";"A";"Normaler Wert";"";"2020-01-01/2020-12-31";"ESTV";"2024-02-01";"polg";"Politische Gemeinden";"2020-10-18";"27600";"https://www.atlas.bfs.admin.ch/maps/13/map/mapIdOnly/27600_de.html"
"100";"Stadel";"Steuerbares Einkommen pro Einwohner/-in, in Franken";36638;"Franken";"A";"Normaler Wert";"";"2020-12-31";"ESTV";"2024-02-02";"polg";"Politische Gemeinden";"2020-10-18";"27600";"https://www.atlas.bfs.admin.ch/maps/13/map/mapIdOnly/27600_de.html"
"101";"Steinmaur";"Steuerbares Einkommen, in Mio. Franken";126;"Franken";"A";"Normaler Wert";"";"2020-01-01/2020-12-31";"ESTV";"2024-02-01";"polg";"Politische Gemeinden";"2020-10-18";"27600";"https://www.atlas.bfs.admin.ch/maps/13/map/mapIdOnly/27600_de.html"
"101";"Steinmaur";"Steuerbares Einkommen pro Einwohner/-in, in Franken";35182;"Franken";"A";"Normaler Wert";"";"2020-12-31";"ESTV";"2024-02-02";"polg";"Politische Gemeinden";"2020-10-18";"27600";"https://www.atlas.bfs.admin.ch/maps/13/map/mapIdOnly/27600_de.html"
"102";"Weiach";"Steuerbares Einkommen, in Mio. Franken";63;"Franken";"A";"Normaler Wert";"";"2020-01-01/2020-12-31";"ESTV";"2024-02-01";"polg";"Politische Gemeinden";"2020-10-18";"27600";"https://www.atlas.bfs.admin.ch/maps/13/map/mapIdOnly/27600_de.html"
"102";"Weiach";"Steuerbares Einkommen pro Einwohner/-in, in Franken";31430;"Franken";"A";"Normaler Wert";"";"2020-12-31";"ESTV";"2024-02-02";"polg";"Politische Gemeinden";"2020-10-18";"27600";"https://www.atlas.bfs.admin.ch/maps/13/map/mapIdOnly/27600_de.html"
"111";"Bäretswil";"Steuerbares Einkommen, in Mio. Franken";175;"Franken";"A";"Normaler Wert";"";"2020-01-01/2020-12-31";"ESTV";"2024-02-01";"polg";"Politische Gemeinden";"2020-10-18";"27600";"https://www.atlas.bfs.admin.ch/maps/13/map/mapIdOnly/27600_de.html"
"111";"Bäretswil";"Steuerbares Einkommen pro Einwohner/-in, in Franken";34736;"Franken";"A";"Normaler Wert";"";"2020-12-31";"ESTV";"2024-02-02";"polg";"Politische Gemeinden";"2020-10-18";"27600";"https://www.atlas.bfs.admin.ch/maps/13/map/mapIdOnly/27600_de.html"
"112";"Bubikon";"Steuerbares Einkommen, in Mio. Franken";278;"Franken";"A";"Normaler Wert";"";"2020-01-01/2020-12-31";"ESTV";"2024-02-01";"polg";"Politische Gemeinden";"2020-10-18";"27600";"https://www.atlas.bfs.admin.ch/maps/13/map/mapIdOnly/27600_de.html"
"112";"Bubikon";"Steuerbares Einkommen pro Einwohner/-in, in Franken";37655;"Franken";"A";"Normaler Wert";"";"2020-12-31";"ESTV";"2024-02-02";"polg";"Politische Gemeinden";"2020-10-18";"27600";"https://www.atlas.bfs.admin.ch/maps/13/map/mapIdOnly/27600_de.html"
"113";"Dürnten";"Steuerbares Einkommen, in Mio. Franken";254;"Franken";"A";"Normaler Wert";"";"2020-01-01/2020-12-31";"ESTV";"2024-02-01";"polg";"Politische Gemeinden";"2020-10-18";"27600";"https://www.atlas.bfs.admin.ch/maps/13/map/mapIdOnly/27600_de.html"
"113";"Dürnten";"Steuerbares Einkommen pro Einwohner/-in, in Franken";33204;"Franken";"A";"Normaler Wert";"";"2020-12-31";"ESTV";"2024-02-02";"polg";"Politische Gemeinden";"2020-10-18";"27600";"https://www.atlas.bfs.admin.ch/maps/13/map/mapIdOnly/27600_de.html"
"114";"Fischenthal";"Steuerbares Einkommen, in Mio. Franken";70;"Franken";"A";"Normaler Wert";"";"2020-01-01/2020-12-31";"ESTV";"2024-02-01";"polg";"Politische Gemeinden";"2020-10-18";"27600";"https://www.atlas.bfs.admin.ch/maps/13/map/mapIdOnly/27600_de.html"
"114";"Fischenthal";"Steuerbares Einkommen pro Einwohner/-in, in Franken";27950;"Franken";"A";"Normaler Wert";"";"2020-12-31";"ESTV";"2024-02-02";"polg";"Politische Gemeinden";"2020-10-18";"27600";"https://www.atlas.bfs.admin.ch/maps/13/map/mapIdOnly/27600_de.html"
"115";"Gossau (ZH)";"Steuerbares Einkommen, in Mio. Franken";384;"Franken";"A";"Normaler Wert";"";"2020-01-01/2020-12-31";"ESTV";"2024-02-01";"polg";"Politische Gemeinden";"2020-10-18";"27600";"https://www.atlas.bfs.admin.ch/maps/13/map/mapIdOnly/27600_de.html"
"115";"Gossau (ZH)";"Steuerbares Einkommen pro Einwohner/-in, in Franken";37348;"Franken";"A";"Normaler Wert";"";"2020-12-31";"ESTV";"2024-02-02";"polg";"Politische Gemeinden";"2020-10-18";"27600";"https://www.atlas.bfs.admin.ch/maps/13/map/mapIdOnly/27600_de.html"
"116";"Grüningen";"Steuerbares Einkommen, in Mio. Franken";145;"Franken";"A";"Normaler Wert";"";"2020-01-01/2020-12-31";"ESTV";"2024-02-01";"polg";"Politische Gemeinden";"2020-10-18";"27600";"https://www.atlas.bfs.admin.ch/maps/13/map/mapIdOnly/27600_de.html"
"116";"Grüningen";"Steuerbares Einkommen pro Einwohner/-in, in Franken";38986;"Franken";"A";"Normaler Wert";"";"2020-12-31";"ESTV";"2024-02-02";"polg";"Politische Gemeinden";"2020-10-18";"27600";"https://www.atlas.bfs.admin.ch/maps/13/map/mapIdOnly/27600_de.html"
"117";"Hinwil";"Steuerbares Einkommen, in Mio. Franken";389;"Franken";"A";"Normaler Wert";"";"2020-01-01/2020-12-31";"ESTV";"2024-02-01";"polg";"Politische Gemeinden";"2020-10-18";"27600";"https://www.atlas.bfs.admin.ch/maps/13/map/mapIdOnly/27600_de.html"
